 #layer COS O3 O2 NO2 NO HSO HO2 HSO2 HSO3 CS2 CH4O3S CO H O N SO3 SO2 SO4 CS N2 CO2 OH H2 H2SO4 S H2S H2O SH SO CH3SCH3
   34  0.55933162E-023  0.14396339E+012  0.49819716E+017  0.78321829E+008  0.00000000E+000  0.82784974E-037  0.56972958E+007  0.79495933E-019  0.30917970E-012  0.15252460E-099  0.00000000E+000  0.24452564E+011  0.00000000E+000  0.22764922E+009  0.00000000E+000  0.15782025E-005  0.14521446E+002  0.20630005E+009  0.32368482E-068  0.20140449E+018  0.76011629E+014  0.20953096E+004  0.00000000E+000  0.10579116E+002  0.27798977E-010  0.48271992E-042  0.47024325E+015  0.14951325E-034  0.94908594E-002  0.25028972E-043
   35  0.31158215E-024  0.12629125E+012  0.43703874E+017  0.68707494E+008  0.00000000E+000  0.48598722E-038  0.49979137E+007  0.95632742E-019  0.26506513E-012  0.26902816E-100  0.00000000E+000  0.21450774E+011  0.00000000E+000  0.19970576E+009  0.00000000E+000  0.13798860E-005  0.14163176E+002  0.13738611E+009  0.37637779E-069  0.17668021E+018  0.66680480E+014  0.18571981E+004  0.00000000E+000  0.78536324E+001  0.39750020E-010  0.34704247E-044  0.41251617E+015  0.89510377E-036  0.10729624E-001  0.10109535E-042
   36  0.17757851E-025  0.11147833E+012  0.38577571E+017  0.60648686E+008  0.00000000E+000  0.30011049E-039  0.44116887E+007  0.11306071E-018  0.22296354E-012  0.46562586E-101  0.00000000E+000  0.18934673E+011  0.00000000E+000  0.17628312E+009  0.00000000E+000  0.11853999E-005  0.13622653E+002  0.91547347E+008  0.44225267E-070  0.15595630E+018  0.58859106E+014  0.16545458E+004  0.00000000E+000  0.58093553E+001  0.54126569E-010  0.25627010E-046  0.36412934E+015  0.56058775E-037  0.11766024E-001  0.39221390E-042
   37  0.10361675E-026  0.97981341E+011  0.33906718E+017  0.53305791E+008  0.00000000E+000  0.36025495E-040  0.38775445E+007  0.14426461E-018  0.17926796E-012  0.12994214E-101  0.00000000E+000  0.16642118E+011  0.00000000E+000  0.15494098E+009  0.00000000E+000  0.10119826E-005  0.12836540E+002  0.60390966E+008  0.74637819E-071  0.13707362E+018  0.51732627E+014  0.14662349E+004  0.00000000E+000  0.42409249E+001  0.68740544E-010  0.19477140E-048  0.32004152E+015  0.67909006E-038  0.12106197E-001  0.27142872E-041
   38  0.62586627E-028  0.86943283E+011  0.30086840E+017  0.47300651E+008  0.00000000E+000  0.34427563E-040  0.34407139E+007  0.18211837E-018  0.14301519E-012  0.35720879E-102  0.00000000E+000  0.14767240E+011  0.00000000E+000  0.13748690E+009  0.00000000E+000  0.86364462E-006  0.12054946E+002  0.39508804E+008  0.12708236E-071  0.12163114E+018  0.45904510E+014  0.13106574E+004  0.00000000E+000  0.30971104E+001  0.84042985E-010  0.15403066E-050  0.28398601E+015  0.65154228E-038  0.12221240E-001  0.17733162E-040
   39  0.39240308E-029  0.76534403E+011  0.26484733E+017  0.41637807E+008  0.00000000E+000  0.60217345E-040  0.30287849E+007  0.22403143E-018  0.11152999E-012  0.97311910E-103  0.00000000E+000  0.12999249E+011  0.00000000E+000  0.12102751E+009  0.00000000E+000  0.72369869E-006  0.11109988E+002  0.25484478E+008  0.21899683E-072  0.10706903E+018  0.40408653E+014  0.11612876E+004  0.00000000E+000  0.22266102E+001  0.10120575E-009  0.12747771E-052  0.24998606E+015  0.11409342E-037  0.12148682E-001  0.10958699E-039
   40  0.25781695E-030  0.67611861E+011  0.23397008E+017  0.36783588E+008  0.00000000E+000  0.90619694E-040  0.26756784E+007  0.24810374E-018  0.88005350E-013  0.16892142E-103  0.00000000E+000  0.11483729E+011  0.00000000E+000  0.10691834E+009  0.00000000E+000  0.60372768E-006  0.10187888E+002  0.16397763E+008  0.27884008E-073  0.94586384E+017  0.35697606E+014  0.10318747E+004  0.00000000E+000  0.15922268E+001  0.12339791E-009  0.14550437E-054  0.22084133E+015  0.17188523E-037  0.12361919E-001  0.36418792E-039
   41  0.17693149E-031  0.59776329E+011  0.20685468E+017  0.32520746E+008  0.00000000E+000  0.15620035E-039  0.23655908E+007  0.29848003E-018  0.67456163E-013  0.46739875E-104  0.00000000E+000  0.10152848E+011  0.00000000E+000  0.94527957E+008  0.00000000E+000  0.50714830E-006  0.92861177E+001  0.10456176E+008  0.50479778E-074  0.83624532E+017  0.31560518E+014  0.91703534E+003  0.00000000E+000  0.11276961E+001  0.14248259E-009  0.96370798E-055  0.19524739E+015  0.29521189E-037  0.11997360E-001  0.20732900E-038
   42  0.12808039E-032  0.52913051E+011  0.18310396E+017  0.28786847E+008  0.00000000E+000  0.26331883E-039  0.20939804E+007  0.35514644E-018  0.51340505E-013  0.13172971E-104  0.00000000E+000  0.89871135E+010  0.00000000E+000  0.83674931E+008  0.00000000E+000  0.43628755E-006  0.84252506E+001  0.66231378E+007  0.94309094E-075  0.74022905E+017  0.27936790E+014  0.81548176E+003  0.00000000E+000  0.79193824E+000  0.16200570E-009  0.25640396E-054  0.17282935E+015  0.49503814E-037  0.11543937E-001  0.11286316E-037
   43  0.99032859E-034  0.46907612E+011  0.16232194E+017  0.25519647E+008  0.00000000E+000  0.43489876E-039  0.18563191E+007  0.41849440E-018  0.38856320E-013  0.38257901E-105  0.00000000E+000  0.79670890E+010  0.00000000E+000  0.74178359E+008  0.00000000E+000  0.37907393E-006  0.76175135E+001  0.41821491E+007  0.18406939E-075  0.65621424E+017  0.24766007E+014  0.72583604E+003  0.00000000E+000  0.55274141E+000  0.18171576E-009  0.66513859E-054  0.15321344E+015  0.81225833E-037  0.11027995E-001  0.58656283E-037
